Token,Nodes,Smart_Contract_Flags,Dates,Temporal_Distance
135434,"(1624519, 6055160, 6124688)","(0, 1, 0)","['2023-08-27', '2024-02-17']",[174]
130324,"(391810, 723212, 5527650)","(0, 1, 0)","['2023-02-01', '2023-02-15']",[14]
139687,"(391810, 723212, 5527650)","(0, 1, 0)","['2023-02-11', '2023-03-15']",[32]
141089,"(933365, 3424466, 3940533)","(0, 0, 1)","['2023-01-27', '2023-01-30']",[3]
67047,"(3153420, 3491704, 3933610)","(0, 0, 1)","['2023-04-29', '2023-06-13']",[45]
144442,"(1662762, 3461571, 5527959)","(0, 0, 1)","['2023-04-11', '2023-04-28']",[17]
127775,"(4658746, 5278443, 6521565)","(0, 0, 0)","['2023-06-16', '2023-08-05']",[50]
127822,"(1600948, 5261218, 7477021)","(0, 0, 0)","['2023-11-24', '2023-12-12']",[18]
143973,"(3571354, 4850069, 5510161)","(0, 0, 1)","['2023-02-27', '2023-03-08']",[9]
144848,"(723212, 1406460, 4975081)","(1, 0, 0)","['2023-01-28', '2023-02-01', '2023-02-25']","[4, 24]"
145157,"(465387, 2125672, 2805602)","(0, 0, 1)","['2023-01-29', '2023-01-30']",[1]
135679,"(723212, 5070400, 5291562)","(1, 0, 0)","['2023-07-21', '2023-08-25']",[35]
13087,"(602430, 1493038, 3418856)","(0, 0, 0)","['2023-03-11', '2023-03-13']",[2]
85336,"(4040587, 5250871, 5340161)","(0, 0, 0)","['2023-06-28', '2023-09-27']",[91]
118503,"(1334926, 3073375, 5363188)","(0, 0, 0)","['2023-01-30', '2023-01-31', '2023-02-01']","[1, 1]"
144344,"(3581259, 7264424, 7293621)","(0, 0, 0)","['2023-10-30', '2023-10-31']",[1]
103671,"(3439200, 3466750, 4609034)","(0, 0, 0)","['2023-10-26', '2023-10-28']",[2]
146694,"(723212, 1080046, 2443777)","(1, 0, 0)","['2023-01-31', '2023-05-17']",[106]
135401,"(952952, 2671292, 3410347)","(0, 0, 0)","['2023-03-31', '2023-04-11']",[11]
129591,"(5274372, 5274403, 7209117)","(0, 0, 1)","['2023-09-20', '2023-09-24']",[4]
129591,"(5274372, 5274403, 7263894)","(0, 0, 1)","['2023-09-28', '2023-09-29']",[1]
147584,"(723212, 1468761, 5564747)","(1, 0, 0)","['2023-02-02', '2023-02-04']",[2]
147627,"(5254125, 5254126, 5254127)","(0, 0, 0)","['2023-02-02', '2023-02-03']",[1]
147633,"(3932009, 5071196, 5570653)","(1, 0, 0)","['2023-02-02', '2023-02-06']",[4]
80695,"(723212, 742143, 3940533)","(1, 0, 1)","['2023-02-03', '2023-02-05']",[2]
81436,"(723212, 925399, 972720)","(1, 0, 0)","['2023-03-22', '2023-03-23']",[1]
128076,"(1040976, 3606661, 3884499)","(0, 0, 0)","['2023-05-24', '2023-08-09']",[77]
134487,"(434350, 921640, 2367297)","(1, 0, 0)","['2023-02-03', '2023-02-10']",[7]
143917,"(693703, 948039, 2208810)","(0, 0, 0)","['2023-02-03', '2023-02-12']",[9]
143917,"(948039, 2208810, 3940533)","(0, 0, 1)","['2023-02-23', '2023-02-27']",[4]
147719,"(723212, 767924, 3705222)","(1, 0, 0)","['2023-02-03', '2023-03-22']",[47]
143783,"(2412814, 3107779, 3590633)","(0, 1, 0)","['2023-02-04', '2023-02-05', '2023-02-06', '2023-02-07', '2023-02-11', '2023-02-15']","[1, 1, 1, 4, 4]"
148119,"(723212, 921640, 2367297)","(1, 0, 0)","['2023-02-04', '2023-03-02']",[26]
134366,"(3669770, 3693178, 5494259)","(0, 0, 0)","['2023-02-05', '2023-12-10']",[308]
139195,"(4849318, 5585613, 5585638)","(0, 0, 0)","['2023-02-05', '2023-05-25']",[109]
142915,"(561015, 848784, 1248380)","(0, 0, 0)","['2023-03-12', '2023-03-13']",[1]
148679,"(612072, 645740, 723212)","(0, 0, 1)","['2023-02-05', '2023-02-08']",[3]
143570,"(723212, 2205597, 5355113)","(1, 0, 0)","['2023-02-06', '2023-02-16']",[10]
146530,"(2519106, 3323018, 4093067)","(0, 0, 0)","['2023-03-09', '2023-03-12']",[3]
148381,"(5524332, 5584160, 5616025)","(0, 1, 0)","['2023-02-17', '2023-02-18']",[1]
81604,"(1437396, 5596402, 6120514)","(0, 1, 0)","['2023-03-17', '2023-04-16']",[30]
95288,"(723212, 2215157, 4110725)","(1, 0, 0)","['2023-07-06', '2023-09-07']",[63]
139728,"(3139402, 3214868, 3940533)","(0, 0, 1)","['2023-02-08', '2023-04-30']",[81]
139728,"(3139402, 3940533, 6558568)","(0, 1, 1)","['2023-06-19', '2023-07-01']",[12]
139771,"(959295, 2444995, 5695886)","(0, 0, 0)","['2023-04-13', '2023-05-08']",[25]
146791,"(723212, 1203765, 2115399)","(1, 0, 0)","['2023-02-08', '2023-02-22']",[14]
90659,"(3515586, 3659206, 4432572)","(0, 0, 0)","['2023-02-09', '2023-02-24']",[15]
149521,"(723212, 5569489, 5618974)","(1, 0, 0)","['2023-02-10', '2023-03-08']",[26]
149928,"(163233, 5609826, 6332704)","(0, 1, 1)","['2023-04-14', '2023-04-16', '2023-04-18', '2023-04-20', '2023-04-22', '2023-04-23', '2023-04-24', '2023-04-27', '2023-04-30', '2023-05-01', '2023-05-03', '2023-05-04', '2023-05-08', '2023-05-09', '2023-05-14', '2023-05-15', '2023-05-18', '2023-05-19', '2023-05-20', '2023-05-30', '2023-06-03', '2023-06-09', '2023-06-10', '2023-06-21', '2023-06-29', '2023-08-22', '2023-08-23', '2023-08-31', '2023-09-03', '2023-09-24', '2023-11-08', '2023-11-22']","[2, 2, 2, 2, 1, 1, 3, 3, 1, 2, 1, 4, 1, 5, 1, 3, 1, 1, 10, 4, 6, 1, 11, 8, 54, 1, 8, 3, 21, 45, 14]"
149932,"(1173830, 2652297, 4660337)","(0, 0, 1)","['2023-02-11', '2023-04-12']",[60]
149932,"(914621, 4660337, 6332704)","(0, 1, 1)","['2023-08-23', '2023-08-31', '2023-09-24']","[8, 24]"
150122,"(4238695, 4283333, 4727813)","(0, 0, 0)","['2023-02-09', '2023-02-12', '2023-03-01']","[3, 17]"
107759,"(723212, 2431837, 3418585)","(1, 0, 0)","['2023-02-10', '2023-06-15']",[125]
149957,"(723212, 916763, 5610234)","(1, 0, 0)","['2023-02-10', '2023-02-12', '2023-03-13']","[2, 29]"
89560,"(723212, 944173, 6736709)","(1, 0, 0)","['2023-06-30', '2023-07-13']",[13]
127074,"(4849318, 5585613, 5585638)","(0, 0, 0)","['2023-02-11', '2023-05-25']",[103]
142274,"(2663627, 5500860, 5680038)","(0, 1, 0)","['2023-02-20', '2023-02-27']",[7]
150293,"(226012, 723212, 3317761)","(0, 1, 0)","['2023-05-29', '2023-06-20']",[22]
85981,"(723212, 959774, 4669720)","(1, 0, 0)","['2023-10-02', '2023-12-15']",[74]
121487,"(723212, 862488, 2502857)","(1, 0, 0)","['2023-02-15', '2023-02-20']",[5]
144416,"(723212, 1034448, 5416352)","(1, 0, 0)","['2023-02-12', '2023-02-23']",[11]
149600,"(2853448, 5047952, 5603609)","(0, 0, 1)","['2023-02-14', '2023-03-07']",[21]
149600,"(4276574, 5047952, 5603609)","(0, 0, 1)","['2023-02-15', '2023-03-23']",[36]
149600,"(4823861, 5047952, 5603609)","(0, 0, 1)","['2023-02-18', '2023-12-15']",[300]
149600,"(4966006, 5047952, 5603609)","(0, 0, 1)","['2023-02-23', '2023-08-18', '2023-09-20', '2023-10-24']","[176, 33, 34]"
149600,"(4824118, 5047952, 5603609)","(0, 0, 1)","['2023-02-27', '2023-03-19', '2023-04-03', '2023-06-09', '2023-11-29']","[20, 15, 67, 173]"
149600,"(5047952, 5603609, 5957780)","(0, 1, 0)","['2023-03-01', '2023-09-16', '2023-10-31']","[199, 45]"
149600,"(4257911, 5047952, 5603609)","(0, 0, 1)","['2023-03-02', '2023-08-02']",[153]
149600,"(4823385, 5047952, 5603609)","(0, 0, 1)","['2023-03-04', '2023-03-29']",[25]
149600,"(3449652, 5047952, 5603609)","(0, 0, 1)","['2023-03-09', '2023-05-06', '2023-06-02', '2023-08-15']","[58, 27, 74]"
149600,"(5047952, 5603609, 6088734)","(0, 1, 0)","['2023-03-12', '2023-04-05', '2023-09-19', '2023-12-17']","[24, 167, 89]"
149600,"(3933405, 5047952, 5603609)","(0, 0, 1)","['2023-03-15', '2023-04-14', '2024-01-16']","[30, 277]"
149600,"(4996964, 5047952, 5603609)","(0, 0, 1)","['2023-03-16', '2023-03-17']",[1]
149600,"(5047952, 5603609, 5615623)","(0, 1, 0)","['2023-03-26', '2023-03-30', '2023-04-27', '2023-05-24']","[4, 28, 27]"
149600,"(4719918, 5047952, 5603609)","(0, 0, 1)","['2023-03-27', '2024-01-02']",[281]
149600,"(3166353, 5047952, 5603609)","(0, 0, 1)","['2023-04-01', '2023-08-22', '2023-09-26', '2024-02-23', '2024-03-11', '2024-03-15']","[143, 35, 150, 17, 4]"
149600,"(3455104, 5047952, 5603609)","(0, 0, 1)","['2023-04-04', '2023-04-10', '2023-10-08']","[6, 181]"
149600,"(3444543, 5047952, 5603609)","(0, 0, 1)","['2023-04-09', '2023-04-18', '2023-05-15', '2023-08-23', '2023-09-25', '2023-10-05', '2023-10-10', '2023-10-14', '2023-10-20']","[9, 27, 100, 33, 10, 5, 4, 6]"
149600,"(4654748, 5047952, 5603609)","(0, 0, 1)","['2023-04-13', '2023-10-25']",[195]
149600,"(4992730, 5047952, 5603609)","(0, 0, 1)","['2023-04-25', '2023-06-03', '2023-08-04', '2023-09-12']","[39, 62, 39]"
149600,"(3446443, 5047952, 5603609)","(0, 0, 1)","['2023-05-19', '2023-10-29']",[163]
149600,"(4823407, 5047952, 5603609)","(0, 0, 1)","['2023-05-21', '2023-10-19']",[151]
149600,"(4552038, 5047952, 5603609)","(0, 0, 1)","['2023-05-22', '2023-10-03', '2023-10-13', '2023-10-21', '2024-02-29']","[134, 10, 8, 131]"
149600,"(3444808, 5047952, 5603609)","(0, 0, 1)","['2023-05-23', '2024-02-16']",[269]
149600,"(3437313, 5047952, 5603609)","(0, 0, 1)","['2023-05-30', '2023-10-26']",[149]
149600,"(5047952, 5603609, 6608425)","(0, 1, 0)","['2023-06-01', '2023-07-25']",[54]
149600,"(5047952, 5603609, 5617481)","(0, 1, 0)","['2023-06-05', '2023-09-11']",[98]
149600,"(4823193, 5047952, 5603609)","(0, 0, 1)","['2023-06-06', '2023-10-27']",[143]
149600,"(3640223, 5047952, 5603609)","(0, 0, 1)","['2023-06-14', '2023-07-13']",[29]
149600,"(5047952, 5199725, 5603609)","(0, 0, 1)","['2023-06-15', '2023-07-10', '2023-08-14']","[25, 35]"
149600,"(5047952, 5603609, 6659616)","(0, 1, 0)","['2023-06-16', '2023-07-23']",[37]
149600,"(4467943, 5047952, 5603609)","(0, 0, 1)","['2023-07-05', '2023-07-06', '2023-12-28', '2024-01-01']","[1, 175, 4]"
149600,"(3450092, 5047952, 5603609)","(0, 0, 1)","['2023-07-07', '2024-01-11', '2024-01-12']","[188, 1]"
149600,"(4654327, 5047952, 5603609)","(0, 0, 1)","['2023-07-08', '2023-07-24']",[16]
149600,"(2521929, 5047952, 5603609)","(0, 0, 1)","['2023-07-14', '2023-11-01']",[110]
149600,"(5047952, 5603609, 6926789)","(0, 1, 0)","['2023-08-08', '2023-08-10', '2023-08-11', '2023-08-28']","[2, 1, 17]"
149600,"(4277169, 5047952, 5603609)","(0, 0, 1)","['2023-08-16', '2024-02-24']",[192]
149600,"(4886554, 5047952, 5603609)","(0, 0, 1)","['2023-08-21', '2023-09-08', '2023-09-15', '2024-01-22', '2024-02-07']","[18, 7, 129, 16]"
149600,"(4823891, 5047952, 5603609)","(0, 0, 1)","['2023-08-26', '2024-02-10']",[168]
149600,"(5047952, 5603609, 6550327)","(0, 1, 0)","['2023-08-30', '2023-08-31']",[1]
149600,"(4823030, 5047952, 5603609)","(0, 0, 1)","['2023-09-01', '2023-09-21']",[20]
149600,"(3843685, 5047952, 5603609)","(0, 0, 1)","['2023-09-24', '2023-11-15', '2023-12-06', '2024-01-13', '2024-02-19']","[52, 21, 38, 37]"
149600,"(4824868, 5047952, 5603609)","(0, 0, 1)","['2023-09-27', '2024-01-04']",[99]
149600,"(4601148, 5047952, 5603609)","(0, 0, 1)","['2023-10-01', '2023-10-02', '2023-10-09', '2023-10-12']","[1, 7, 3]"
149600,"(5047952, 5603609, 6810426)","(0, 1, 0)","['2023-10-11', '2023-12-08']",[58]
149600,"(5047952, 5603609, 7279595)","(0, 1, 0)","['2023-10-15', '2023-11-02']",[18]
149600,"(4799097, 5047952, 5603609)","(0, 0, 1)","['2023-10-30', '2023-12-01', '2024-01-25']","[32, 55]"
149600,"(3729812, 5047952, 5603609)","(0, 0, 1)","['2023-11-03', '2023-11-21']",[18]
149600,"(4124859, 5047952, 5603609)","(0, 0, 1)","['2023-11-06', '2023-11-10', '2023-11-16', '2023-11-22', '2023-12-25']","[4, 6, 6, 33]"
149600,"(3522448, 5047952, 5603609)","(0, 0, 1)","['2023-11-11', '2023-12-03', '2023-12-05']","[22, 2]"
149600,"(5047952, 5603609, 7458590)","(0, 1, 0)","['2023-11-18', '2023-11-26']",[8]
149600,"(3577016, 5047952, 5603609)","(0, 0, 1)","['2023-11-20', '2024-02-09']",[81]
149600,"(5047952, 5603609, 7026933)","(0, 1, 0)","['2023-11-23', '2023-12-12']",[19]
149600,"(4825032, 5047952, 5603609)","(0, 0, 1)","['2023-11-24', '2023-11-25', '2024-01-31', '2024-02-18']","[1, 67, 18]"
149600,"(3637165, 5047952, 5603609)","(0, 0, 1)","['2023-11-27', '2024-03-08']",[102]
149600,"(5047952, 5354714, 5603609)","(0, 0, 1)","['2023-12-11', '2023-12-22', '2023-12-27', '2023-12-31', '2024-01-03', '2024-01-05', '2024-01-06', '2024-01-07', '2024-01-10', '2024-01-15', '2024-01-17', '2024-01-20', '2024-02-01', '2024-02-15', '2024-03-04', '2024-03-09']","[11, 5, 4, 3, 2, 1, 1, 3, 5, 2, 3, 12, 14, 18, 5]"
149600,"(4040595, 5047952, 5603609)","(0, 0, 1)","['2023-12-16', '2023-12-24']",[8]
149600,"(4823594, 5047952, 5603609)","(0, 0, 1)","['2024-02-28', '2024-03-01']",[2]
149510,"(882800, 4350136, 4616656)","(0, 0, 0)","['2023-02-21', '2023-02-26']",[5]
141614,"(723212, 2083591, 3460066)","(1, 0, 0)","['2023-04-13', '2023-04-27']",[14]
104695,"(1563698, 2453888, 2789815)","(0, 0, 0)","['2023-02-15', '2023-02-16']",[1]
123169,"(2919658, 3967120, 4660337)","(0, 0, 1)","['2023-09-20', '2023-09-26']",[6]
125702,"(723212, 1992052, 3953877)","(1, 0, 0)","['2023-02-15', '2023-02-22']",[7]
149064,"(5594919, 5650754, 5650779)","(0, 0, 0)","['2023-02-15', '2023-02-20']",[5]
149039,"(5366600, 6141590, 6149476)","(0, 0, 1)","['2023-04-15', '2023-06-16']",[62]
152065,"(1391456, 2805602, 5270370)","(0, 1, 0)","['2023-02-19', '2023-03-16', '2023-03-24']","[25, 8]"
152436,"(5653541, 5653542, 5653543)","(1, 1, 1)","['2023-02-16', '2023-11-28']",[285]
152436,"(1354063, 5653541, 5653543)","(0, 1, 1)","['2023-02-17', '2023-02-24', '2023-03-01', '2023-03-05', '2023-03-29', '2023-04-06', '2023-05-09', '2023-07-19', '2023-07-21', '2023-07-25', '2023-08-03', '2023-08-20', '2023-08-22', '2023-08-25', '2023-09-13', '2023-10-09', '2023-10-10', '2024-01-04', '2024-01-08', '2024-01-12', '2024-01-14', '2024-01-18', '2024-02-09', '2024-03-17']","[7, 5, 4, 24, 8, 33, 71, 2, 4, 9, 17, 2, 3, 19, 26, 1, 86, 4, 4, 2, 4, 22, 37]"
152436,"(4521171, 5653541, 5653543)","(0, 1, 1)","['2023-02-21', '2023-03-14', '2023-05-19', '2023-07-05', '2023-10-19']","[21, 66, 47, 106]"
152436,"(3083883, 5653541, 5653543)","(0, 1, 1)","['2023-03-26', '2023-04-25', '2023-04-30', '2023-05-30', '2023-08-07']","[30, 5, 30, 69]"
152436,"(1549052, 5653541, 5653543)","(0, 1, 1)","['2023-05-10', '2023-07-06', '2023-12-26', '2024-02-23', '2024-03-18']","[57, 173, 59, 24]"
152436,"(5195818, 5653541, 5653543)","(0, 1, 1)","['2023-05-21', '2023-05-28', '2023-08-04', '2023-08-13']","[7, 68, 9]"
152436,"(1476209, 5653541, 5653543)","(0, 1, 1)","['2023-06-14', '2023-09-05']",[83]
152436,"(2603150, 5653541, 5653543)","(0, 1, 1)","['2023-07-08', '2023-07-24', '2023-09-01']","[16, 39]"
152436,"(1599575, 5653541, 5653543)","(0, 1, 1)","['2023-07-26', '2023-08-01', '2023-08-08', '2023-10-12', '2023-10-16', '2023-11-16', '2023-11-21', '2023-11-22', '2023-12-02', '2023-12-03', '2023-12-13', '2023-12-18', '2023-12-22', '2023-12-24', '2024-01-15', '2024-01-16', '2024-01-29', '2024-02-07', '2024-02-19', '2024-02-20']","[6, 7, 65, 4, 31, 5, 1, 10, 1, 10, 5, 4, 2, 22, 1, 13, 9, 12, 1]"
152436,"(3444282, 5653541, 5653543)","(0, 1, 1)","['2023-08-23', '2023-09-21', '2023-11-08', '2023-11-15']","[29, 48, 7]"
152436,"(4586620, 5653541, 5653543)","(0, 1, 1)","['2023-09-18', '2024-01-28', '2024-02-04']","[132, 7]"
152436,"(4483683, 5653541, 5653543)","(0, 1, 1)","['2023-10-14', '2023-10-15', '2023-10-21']","[1, 6]"
152436,"(5653541, 5653543, 7443786)","(1, 1, 0)","['2023-11-10', '2023-11-13', '2023-11-29', '2023-12-05', '2023-12-07', '2024-01-24']","[3, 16, 6, 2, 48]"
152436,"(4312496, 5653541, 5653543)","(0, 1, 1)","['2023-12-06', '2024-01-01', '2024-01-26']","[26, 25]"
91536,"(4272981, 6055160, 7197583)","(0, 1, 0)","['2023-09-25', '2023-09-26']",[1]
113189,"(735747, 1819532, 3940533)","(0, 0, 1)","['2023-02-17', '2023-02-20']",[3]
120764,"(723212, 5040681, 5658186)","(1, 0, 0)","['2023-02-17', '2023-02-18']",[1]
150518,"(5475255, 5619332, 5619333)","(0, 0, 0)","['2023-02-17', '2023-02-21']",[4]
147502,"(5673463, 5988809, 6000085)","(0, 0, 0)","['2023-07-24', '2023-07-26']",[2]
147502,"(4081086, 5988809, 6000085)","(0, 0, 0)","['2023-08-16', '2023-08-17', '2023-08-19']","[1, 2]"
60809,"(723212, 1517914, 5607588)","(1, 0, 0)","['2023-02-19', '2023-02-21']",[2]
149153,"(2394976, 4888314, 5664950)","(0, 0, 0)","['2023-02-19', '2023-02-27', '2023-03-18', '2023-03-22']","[8, 19, 4]"
149153,"(2394976, 5664950, 6082831)","(0, 0, 0)","['2023-04-09', '2023-07-03', '2023-08-06']","[85, 34]"
153640,"(723212, 2952342, 3758908)","(1, 0, 0)","['2023-02-19', '2023-03-01', '2023-03-10', '2023-03-24']","[10, 9, 14]"
154132,"(5685704, 5886214, 6648938)","(1, 0, 0)","['2023-12-15', '2024-01-13']",[29]
153200,"(723212, 1517481, 3658739)","(1, 0, 0)","['2023-03-19', '2023-04-13']",[25]
26290,"(780141, 3186014, 5596007)","(0, 0, 1)","['2023-04-12', '2023-06-12']",[61]
149420,"(1091699, 1734748, 3146764)","(0, 0, 0)","['2023-12-15', '2023-12-18']",[3]
153020,"(873201, 1206543, 3940533)","(0, 0, 1)","['2023-02-22', '2023-05-25']",[92]
154911,"(4968330, 5700835, 5700836)","(0, 1, 1)","['2023-02-25', '2023-03-12']",[15]
154911,"(3584337, 5700835, 5700836)","(0, 1, 1)","['2023-03-01', '2023-03-05']",[4]
154911,"(1455989, 5700835, 5700836)","(0, 1, 1)","['2023-04-01', '2023-04-05']",[4]
154911,"(5700835, 5700836, 6560702)","(1, 1, 1)","['2023-05-19', '2023-09-06']",[110]
154911,"(5700835, 5700836, 7078055)","(1, 1, 0)","['2023-09-07', '2023-09-08']",[1]
144968,"(5344256, 5346297, 6055160)","(0, 0, 1)","['2023-04-09', '2023-05-02']",[23]
150214,"(2937050, 6408715, 6572124)","(0, 1, 1)","['2023-08-05', '2023-08-07']",[2]
75118,"(2487869, 3342519, 3366386)","(0, 0, 0)","['2023-02-28', '2023-05-24']",[85]
112331,"(2468040, 3229493, 5062449)","(0, 0, 0)","['2023-04-06', '2023-12-27']",[265]
146501,"(4208034, 4300002, 4410877)","(0, 0, 0)","['2023-03-15', '2024-03-16']",[367]
147081,"(723212, 1453988, 2854733)","(1, 0, 0)","['2023-02-24', '2023-02-28']",[4]
154842,"(723212, 790077, 3913830)","(1, 0, 0)","['2023-02-24', '2023-03-23']",[27]
155369,"(723212, 3041279, 5223444)","(1, 0, 0)","['2023-03-05', '2023-03-06', '2023-03-07']","[1, 1]"
128816,"(6227120, 6470258, 6477952)","(0, 0, 0)","['2023-05-19', '2023-05-21', '2023-05-28']","[2, 7]"
128816,"(6227120, 6469143, 6477952)","(0, 0, 0)","['2023-05-25', '2023-05-31']",[6]
130502,"(1055258, 5297976, 6819409)","(0, 1, 0)","['2023-11-08', '2023-12-29']",[51]
154930,"(661876, 5437946, 5489353)","(0, 0, 1)","['2023-03-03', '2023-03-04']",[1]
113288,"(4821243, 4821245, 4821248)","(0, 0, 0)","['2023-03-31', '2023-04-06']",[6]
156403,"(723212, 1023171, 1752264)","(1, 0, 0)","['2023-02-27', '2023-02-28']",[1]
23433,"(723212, 874912, 3892985)","(1, 0, 0)","['2023-02-28', '2023-09-17', '2023-09-19', '2023-10-26']","[201, 2, 37]"
23433,"(723212, 1349039, 5468148)","(1, 0, 0)","['2023-09-14', '2023-09-27']",[13]
119264,"(723212, 3093927, 5203805)","(1, 0, 0)","['2023-09-26', '2023-12-25']",[90]
152507,"(2861237, 3579850, 4002811)","(0, 0, 0)","['2023-03-13', '2023-04-02']",[20]
153128,"(723212, 5569489, 5665150)","(1, 0, 0)","['2023-02-28', '2023-03-04']",[4]
153128,"(723212, 3465490, 5665150)","(1, 0, 0)","['2023-03-17', '2023-03-21']",[4]
155506,"(5584666, 6052785, 6090988)","(0, 0, 0)","['2023-03-20', '2023-05-09']",[50]
130639,"(4792318, 5526750, 5961598)","(0, 0, 0)","['2023-03-01', '2023-03-10']",[9]
107607,"(723212, 827343, 3940533)","(1, 0, 1)","['2023-08-02', '2023-09-28']",[57]
69233,"(3175934, 3216801, 4611221)","(0, 0, 0)","['2023-03-04', '2023-09-18']",[198]
147899,"(163233, 723212, 901400)","(0, 1, 0)","['2023-03-04', '2023-07-03', '2023-07-25']","[121, 22]"
154929,"(1596880, 1803330, 5733323)","(0, 0, 0)","['2023-03-04', '2023-03-05']",[1]
158076,"(1919064, 3803542, 4113193)","(0, 0, 0)","['2023-03-04', '2023-03-06']",[2]
158088,"(723212, 1066636, 2086591)","(1, 0, 0)","['2023-03-04', '2023-07-10']",[128]
158118,"(1191698, 3940533, 5997562)","(0, 1, 0)","['2023-03-04', '2023-03-11']",[7]
158118,"(984233, 1191698, 3940533)","(0, 0, 1)","['2023-03-10', '2023-03-29']",[19]
158118,"(948988, 1191698, 3940533)","(0, 0, 1)","['2023-03-19', '2023-03-20', '2023-03-22']","[1, 2]"
158118,"(759865, 1191698, 3940533)","(0, 0, 1)","['2023-03-21', '2023-03-30']",[9]
158335,"(723212, 1445695, 4832506)","(1, 0, 0)","['2023-03-04', '2023-03-07']",[3]
84183,"(1765988, 3752497, 6055160)","(0, 0, 1)","['2023-03-12', '2023-03-13']",[1]
157514,"(723212, 4335750, 4852636)","(1, 0, 0)","['2023-03-06', '2023-03-09']",[3]
120479,"(3962646, 5235345, 5341511)","(1, 0, 0)","['2023-03-16', '2023-03-21']",[5]
143175,"(703185, 5700045, 6078681)","(0, 1, 0)","['2023-03-09', '2023-04-02']",[24]
155903,"(2105718, 4608121, 5738644)","(0, 0, 0)","['2023-08-09', '2023-08-12']",[3]
49846,"(4274824, 5694109, 6055160)","(0, 0, 1)","['2024-01-14', '2024-01-15']",[1]
49846,"(3573070, 5694109, 6055160)","(0, 0, 1)","['2024-01-16', '2024-01-17']",[1]
149860,"(1284635, 4640255, 6928315)","(0, 0, 1)","['2023-10-03', '2023-10-10']",[7]
152619,"(723212, 794225, 2926123)","(1, 0, 0)","['2023-03-10', '2023-03-19']",[9]
144906,"(3608461, 5531744, 5532656)","(1, 0, 0)","['2023-12-10', '2023-12-12']",[2]
144906,"(2525110, 3608461, 7264424)","(0, 1, 0)","['2024-02-27', '2024-02-28']",[1]
149591,"(5673463, 5988809, 6000085)","(0, 0, 0)","['2023-07-22', '2023-07-24', '2023-07-26']","[2, 2]"
153035,"(5701321, 6424712, 6456079)","(0, 0, 0)","['2023-04-28', '2023-04-29']",[1]
160700,"(924418, 3940533, 6086273)","(0, 1, 0)","['2023-03-11', '2023-03-12']",[1]
157265,"(5001411, 7376551, 7488691)","(0, 1, 0)","['2023-11-29', '2023-12-08']",[9]
157516,"(723212, 3940533, 5959832)","(1, 1, 0)","['2023-03-12', '2023-07-29']",[139]
159864,"(723212, 3105845, 4852636)","(1, 0, 0)","['2023-03-18', '2023-03-19']",[1]
144072,"(5549326, 6140877, 6141291)","(0, 1, 0)","['2023-06-14', '2023-06-16']",[2]
154954,"(3648707, 3744404, 7269265)","(0, 0, 0)","['2023-10-12', '2023-10-27']",[15]
118287,"(2378747, 2965546, 3953877)","(0, 0, 0)","['2023-03-15', '2023-10-22']",[221]
140855,"(471295, 5850677, 6844716)","(0, 1, 1)","['2023-10-07', '2023-10-09']",[2]
35992,"(1957369, 3933206, 5365781)","(0, 0, 0)","['2023-05-27', '2023-06-05']",[9]
46129,"(1068812, 1083219, 1156063)","(0, 0, 0)","['2023-09-14', '2023-10-21', '2023-12-14']","[37, 54]"
90676,"(5253800, 5686896, 6081331)","(0, 0, 0)","['2023-03-20', '2023-04-01']",[12]
127793,"(1575840, 4660458, 5706349)","(0, 0, 1)","['2023-11-07', '2023-11-14', '2023-11-22']","[7, 8]"
150676,"(2345907, 3667409, 6055160)","(0, 0, 1)","['2023-03-20', '2023-03-31']",[11]
163259,"(723212, 1152098, 5962800)","(1, 0, 0)","['2023-03-20', '2023-03-23']",[3]
161637,"(4009988, 6556730, 6591365)","(0, 1, 1)","['2023-08-13', '2023-08-15']",[2]
161637,"(731262, 6556730, 6591365)","(0, 1, 1)","['2023-09-20', '2024-03-19']",[181]
161637,"(5606837, 6556730, 6591365)","(0, 1, 1)","['2024-01-26', '2024-01-28']",[2]
112245,"(3411119, 5611276, 6117351)","(0, 0, 1)","['2023-03-22', '2023-03-23', '2023-03-29']","[1, 6]"
112245,"(3411119, 5611276, 6267076)","(0, 0, 0)","['2023-04-04', '2023-06-06', '2023-06-27', '2023-10-10']","[63, 21, 105]"
146949,"(787901, 2489612, 5608100)","(0, 0, 0)","['2023-03-22', '2023-03-26']",[4]
149891,"(46916, 723212, 3307917)","(0, 1, 0)","['2023-04-12', '2023-05-22']",[40]
164133,"(723212, 3526365, 4307860)","(1, 0, 0)","['2023-05-28', '2023-07-26']",[59]
100690,"(463662, 4874380, 6408715)","(0, 1, 1)","['2023-09-15', '2023-09-17']",[2]
100690,"(853780, 2086845, 4582611)","(0, 0, 0)","['2024-02-21', '2024-02-24']",[3]
115890,"(5297736, 5336172, 5444746)","(1, 0, 0)","['2023-05-27', '2023-07-21']",[55]
138200,"(3647782, 3827306, 5585936)","(0, 0, 0)","['2023-03-24', '2023-04-14', '2023-07-19']","[21, 96]"
160360,"(1887859, 5340241, 5340297)","(0, 0, 0)","['2024-02-24', '2024-03-06']",[11]
163121,"(3739833, 3762411, 5444292)","(0, 0, 0)","['2023-03-24', '2023-03-27']",[3]
